country.b,country.a,exp.comp,imp.comp,statea,stateb,year,dispnum3,endyear,hiact,hostlev,outcome,fatality,victor,loser,is.war,pb.exps,pb.imps,delta.exp.comp,delta.imp.comp
Dem.Rp.Congo,Cuba,0.0015664402965891414,0.08939601047914672,40,490,1975,1441,1988,17,Use of force,5,NA,0,0,1,0.001873650802708303,0.050304075123941146,3.072105061191616e-4,-0.039091935355205575
Kenya,Uganda,0.40464846319554015,0.12969652132708023,500,501,1975,1809,1975,0,No militarized action,7,0,0,0,1,0.45898816277964466,0.02118760802995201,0.054339699584104506,-0.10850891329712822
Zambia,Angola,0.007720602920325283,0.10326753130020064,540,551,1975,1441,1988,17,Use of force,5,NA,0,0,1,-6.084267103658025e-5,0.10212217893887916,-0.007781445591361864,-0.001145352361321475
Zambia,Cuba,-3.8257705491981725e-5,0.0917159054488995,40,551,1975,1441,1988,17,Use of force,5,NA,0,0,1,-1.5281248625362542e-4,0.04368268217894046,-1.1455478076164369e-4,-0.04803322326995904
Zambia,Zimbabwe,0.003792441839848748,0.023221662906181825,552,551,1975,1430,1977,17,Use of force,5,NA,0,0,1,1.8529161049915825e-4,0.0449190339064573,-0.0036071502293495896,0.021697371000275478
USA,Korea D P Rp,0.0037933405434847885,0.030903021937562447,731,2,1975,1472,1975,17,Use of force,5,1,0,0,1,0.017722101078831147,0.021503213386877443,0.01392876053534636,-0.009399808550685004
USA,Cambodia,7.410440118392908e-4,2.697543568372542e-4,811,2,1975,356,1975,15,Use of force,7,NA,0,0,1,0.004256458803180604,-2.3120430544436707e-5,0.0035154147913413133,-2.928747873816909e-4
Brazil,Guyana,0.10258648286260483,0.11224422636684143,110,140,1975,1189,1976,0,No militarized action,5,0,0,0,1,0.02335188737358797,0.07873071763113859,-0.07923459548901686,-0.03351350873570284
Guatemala,UK,0.004039080083697655,0.10496567961961621,200,90,1975,360,1975,7,Display of force,6,0,0,0,1,0.004821805563493861,0.07757415087505072,7.82725479796206e-4,-0.02739152874456549
Israel,Egypt,0.007785248337750443,0.1609671530583627,651,666,1975,3381,1976,1,Threat to use force,5,0,0,0,1,0.022743564709078134,0.12324367884123778,0.01495831637132769,-0.03772347421712492
Israel,Syria,0.08317051771728956,0.07406370579582666,652,666,1975,3439,1977,16,Use of force,5,0,0,0,1,0.0066501118168917185,0.057383640645941196,-0.07652040590039784,-0.016680065149885466
Turkey,Greece,0.2057893835464286,0.24678906661254307,350,640,1975,1290,1975,1,Threat to use force,5,0,0,0,1,0.2647617050113606,0.17448923156284715,0.058972321464932004,-0.07229983504969592
India,China,0.0321640152760027,0.1693969866489469,710,750,1975,358,1975,17,Use of force,5,1,0,0,1,0.05071819891761406,0.11924021672261594,0.018554183641611363,-0.05015676992633096
Korea Rep.,Korea D P Rp,0.013116256959536167,0.1064288389168746,731,732,1975,1472,1975,17,Use of force,5,1,0,0,1,0.04293796126171582,0.05921372839685064,0.029821704302179654,-0.04721511052002396
Thailand,Myanmar,0.08445787891778592,0.10043497984170836,775,800,1975,2955,1975,16,Use of force,5,0,0,0,1,0.378766637904937,0.20063859144195692,0.29430875898715103,0.10020361160024856
Thailand,Lao P.Dem.R,0.002270458115215782,0.050781179407873335,812,800,1975,1376,1975,17,Use of force,6,NA,0,0,1,0.0048307922807447595,0.03709751335489331,0.0025603341655289773,-0.013683666052980027
Thailand,Cambodia,0.014260086274626547,0.006090070405741433,811,800,1975,1231,1976,17,Use of force,5,2,0,0,1,0.00934951134856384,0.052894418977638816,-0.004910574926062707,0.046804348571897386
Greece,Turkey,0.2057893835464286,0.24678906661254307,640,350,1975,1290,1975,0,No militarized action,5,0,0,0,1,0.2647617050113606,0.17448923156284715,0.058972321464932004,-0.07229983504969592
Portugal,Indonesia,-3.5724731636343354e-4,0.07220914287676292,850,235,1975,1450,1976,17,Use of force,7,0,0,0,1,-3.6826521465072536e-4,0.29479010833427965,-1.101789828729182e-5,0.22258096545751674
Spain,Algeria,0.015602954899794163,0.0669866462299225,615,230,1975,1331,1975,1,Threat to use force,5,0,0,0,1,0.0060593072464341655,0.06402224637188739,-0.009543647653359997,-0.0029643998580351077
UK,Guatemala,0.004039080083697655,0.10496567961961621,90,200,1975,360,1975,7,Display of force,6,0,0,0,1,0.004821805563493861,0.07757415087505072,7.82725479796206e-4,-0.02739152874456549
Libya,Egypt,0.29681095371857863,0.08252951030638012,651,620,1975,3175,1975,16,Use of force,5,0,0,0,1,0.5392728578635161,0.15832249120388212,0.24246190414493746,0.075792980897502
Angola,South Africa,0.012555387979935304,0.3293910554303695,560,540,1975,1441,1988,17,Use of force,5,NA,0,0,1,NA,NA,NA,NA
Ethiopia,Somalia,0.01555864622716375,0.05963919499379144,520,530,1975,1428,1976,17,Use of force,5,1,0,0,1,0.03970906706153085,0.12646674220857793,0.024150420834367102,0.06682754721478648
Mauritania,Algeria,9.725484182818445e-4,0.35419411594628136,615,435,1975,1331,1975,1,Threat to use force,5,0,0,0,1,0.0034829725166167142,0.3311776775380415,0.0025104240983348696,-0.02301643840823986
Uganda,Kenya,0.40464846319554015,0.12969652132708023,501,500,1975,1809,1975,15,Use of force,7,0,0,0,1,0.45898816277964466,0.02118760802995201,0.054339699584104506,-0.10850891329712822
Cuba,South Africa,0.3480007066612607,0.16170902610580443,560,40,1975,1441,1988,17,Use of force,5,NA,0,0,1,NA,NA,NA,NA
Guyana,Brazil,0.10258648286260483,0.11224422636684143,140,110,1975,1189,1976,12,Display of force,5,0,0,0,1,0.02335188737358797,0.07873071763113859,-0.07923459548901686,-0.03351350873570284
Iraq,Kuwait,0.47351717289501466,0.4740386596416399,690,645,1975,1613,1975,0,No militarized action,6,0,0,0,1,0.5047110371781716,0.3986923037966767,0.031193864283156902,-0.07534635584496319
Kuwait,Iraq,0.47351717289501466,0.4740386596416399,645,690,1975,1613,1975,16,Use of force,6,0,0,0,1,0.5047110371781716,0.3986923037966767,0.031193864283156902,-0.07534635584496319
Syria,Israel,0.08317051771728956,0.07406370579582666,666,652,1975,3439,1977,16,Use of force,5,0,0,0,1,0.0066501118168917185,0.057383640645941196,-0.07652040590039784,-0.016680065149885466
Indonesia,Portugal,-3.5724731636343354e-4,0.07220914287676292,235,850,1975,1450,1976,17,Use of force,7,0,0,0,1,-3.6826521465072536e-4,0.29479010833427965,-1.101789828729182e-5,0.22258096545751674
China,India,0.0321640152760027,0.1693969866489469,750,710,1975,358,1975,17,Use of force,5,1,0,0,1,0.05071819891761406,0.11924021672261594,0.018554183641611363,-0.05015676992633096
Korea D P Rp,USA,0.0037933405434847885,0.030903021937562447,2,731,1975,1472,1975,17,Use of force,5,1,0,0,1,0.017722101078831147,0.021503213386877443,0.01392876053534636,-0.009399808550685004
Korea D P Rp,Korea Rep.,0.013116256959536167,0.1064288389168746,732,731,1975,1472,1975,16,Use of force,5,1,0,0,1,0.04293796126171582,0.05921372839685064,0.029821704302179654,-0.04721511052002396
South Africa,Angola,0.012555387979935304,0.3293910554303695,540,560,1975,1441,1988,17,Use of force,5,NA,0,0,1,NA,NA,NA,NA
South Africa,Cuba,0.3480007066612607,0.16170902610580443,40,560,1975,1441,1988,17,Use of force,5,NA,0,0,1,NA,NA,NA,NA
Algeria,Spain,0.015602954899794163,0.0669866462299225,230,615,1975,1331,1975,7,Display of force,5,0,0,0,1,0.0060593072464341655,0.06402224637188739,-0.009543647653359997,-0.0029643998580351077
Algeria,Mauritania,9.725484182818445e-4,0.35419411594628136,435,615,1975,1331,1975,0,No militarized action,5,0,0,0,1,0.0034829725166167142,0.3311776775380415,0.0025104240983348696,-0.02301643840823986
Mozambique,Zimbabwe,0.0018928964064378587,0.038545193889970436,552,541,1975,1430,1977,17,Use of force,5,NA,0,0,1,1.020144172156969e-4,0.0706439571650048,-0.0017908819892221617,0.03209876327503436
Somalia,Ethiopia,0.01555864622716375,0.05963919499379144,530,520,1975,1428,1976,17,Use of force,5,1,0,0,1,0.03970906706153085,0.12646674220857793,0.024150420834367102,0.06682754721478648
Myanmar,Thailand,0.08445787891778592,0.10043497984170836,800,775,1975,2955,1975,0,No militarized action,5,0,0,0,1,0.378766637904937,0.20063859144195692,0.29430875898715103,0.10020361160024856
Lao P.Dem.R,Thailand,0.002270458115215782,0.050781179407873335,800,812,1975,1376,1975,17,Use of force,6,NA,0,0,1,0.0048307922807447595,0.03709751335489331,0.0025603341655289773,-0.013683666052980027
Cambodia,USA,7.410440118392908e-4,2.697543568372542e-4,2,811,1975,356,1975,16,Use of force,7,NA,0,0,1,0.004256458803180604,-2.3120430544436707e-5,0.0035154147913413133,-2.928747873816909e-4
Cambodia,Thailand,0.014260086274626547,0.006090070405741433,800,811,1975,1231,1976,17,Use of force,5,2,0,0,1,0.00934951134856384,0.052894418977638816,-0.004910574926062707,0.046804348571897386
Zimbabwe,Mozambique,0.0018928964064378587,0.038545193889970436,541,552,1975,1430,1977,17,Use of force,5,NA,0,0,1,1.020144172156969e-4,0.0706439571650048,-0.0017908819892221617,0.03209876327503436
Kenya,Uganda,0.45898816277964466,0.02118760802995201,500,501,1976,1368,1976,17,Use of force,5,NA,0,0,1,0.31810370205921973,0.07152896069326063,-0.14088446072042493,0.05034135266330862
USA,Israel,0.01606104150244614,0.027041057319717482,666,2,1976,2335,1976,17,Use of force,6,0,0,0,1,0.017547325829518276,0.024930807415364,0.0014862843270721376,-0.0021102499043534825
USA,Cuba,0.0021167286441054786,0.014727564171632923,40,2,1976,2958,1976,0,No militarized action,5,0,0,0,1,0.003719747569184125,0.011067237067692245,0.0016030189250786464,-0.0036603271039406787
USA,Korea D P Rp,0.017722101078831147,0.021503213386877443,731,2,1976,362,1976,17,Use of force,5,1,0,0,1,0.019315225714898934,0.019295760755122654,0.0015931246360677866,-0.0022074526317547895
USA,Korea D P Rp,0.017722101078831147,0.021503213386877443,731,2,1976,2960,1976,0,No militarized action,5,0,0,0,1,0.019315225714898934,0.019295760755122654,0.0015931246360677866,-0.0022074526317547895
Argentina,UK,0.013344422142882843,0.11492277953985976,200,160,1976,363,1976,0,No militarized action,5,0,0,0,1,0.014339600979860402,0.2001534162527529,9.951788369775595e-4,0.08523063671289315
Peru,Chile,0.2772542719057406,0.6039146178223419,155,135,1976,1191,1976,17,Use of force,5,NA,0,0,1,0.41939245647772816,0.5885011158212221,0.14213818457198757,-0.015413502001119794
Venezuela,Guyana,6.449304127454338e-4,0.265525212548548,110,101,1976,2317,1976,0,No militarized action,5,0,0,0,1,3.6268712344616913e-4,0.18975812000443912,-2.8224328929926467e-4,-0.07576709254410888
El Salvador,Honduras,0.4562824349944471,0.41638009659733155,91,92,1976,1190,1976,17,Use of force,6,0,0,0,1,0.5134905452119559,0.7275344301190381,0.05720811021750882,0.3111543335217065
Israel,USA,0.01606104150244614,0.027041057319717482,2,666,1976,2335,1976,17,Use of force,6,0,0,0,1,0.017547325829518276,0.024930807415364,0.0014862843270721376,-0.0021102499043534825
Israel,Turkey,0.04255384533221672,0.029779534182285183,640,666,1976,2327,1976,0,No militarized action,7,0,0,0,1,0.026294134667290307,0.02647694949443644,-0.016259710664926413,-0.003302584687848744
Israel,Saudi Arabia,0.007328132299604944,0.020897461397819075,670,666,1976,2961,1976,12,Display of force,7,0,0,0,1,0.012020214254079335,0.07077664662375241,0.004692081954474391,0.049879185225933334
Israel,Uganda,0.0015951637567219348,0.03480057953932848,500,666,1976,1377,1976,17,Use of force,8,2,0,0,1,4.225882642943406e-4,0.021130469487686196,-0.0011725754924275943,-0.013670110051642287
Turkey,Israel,0.04255384533221672,0.029779534182285183,666,640,1976,2327,1976,15,Use of force,7,0,0,0,1,0.026294134667290307,0.02647694949443644,-0.016259710664926413,-0.003302584687848744
Turkey,Greece,0.2647617050113606,0.17448923156284715,350,640,1976,1289,1976,8,Display of force,5,0,0,0,1,0.28431693534695945,0.17583743049337,0.01955523033559886,0.0013481989305228481
India,Bangladesh,0.22161867388846404,0.24186820980008633,771,750,1976,1469,1976,17,Use of force,5,1,0,0,1,0.24904614385817692,0.3366140573328562,0.027427469969712875,0.09474584753276988
Korea Rep.,China,0.08094226264547326,0.11358993592300153,710,732,1976,2956,1976,15,Use of force,5,0,0,0,1,0.06868660327182617,0.09305780204917997,-0.012255659373647088,-0.02053213387382155
Korea Rep.,Korea D P Rp,0.04293796126171582,0.05921372839685064,731,732,1976,362,1976,17,Use of force,5,1,0,0,1,0.07484201569801131,0.07055512481384521,0.031904054436295494,0.011341396416994567
Thailand,Cambodia,0.0123122960508119,0.007854646180216699,811,800,1976,1232,1987,17,Use of force,5,5,0,0,1,0.0066354674738041556,0.055225455440811,-0.005676828577007745,0.047370809260594296
"France,Monac",Somalia,0.002521760471627461,0.04869426377811743,520,220,1976,361,1976,17,Use of force,5,1,0,0,1,-2.928681179412419e-4,0.04731166323234192,-0.002814628589568703,-0.0013826005457755128
Greece,Turkey,0.2647617050113606,0.17448923156284715,640,350,1976,1289,1976,7,Display of force,5,0,0,0,1,0.28431693534695945,0.17583743049337,0.01955523033559886,0.0013481989305228481
UK,Argentina,0.013344422142882843,0.11492277953985976,160,200,1976,363,1976,16,Use of force,5,0,0,0,1,0.014339600979860402,0.2001534162527529,9.951788369775595e-4,0.08523063671289315
UK,Syria,0.02813196420392284,0.42832236132369916,652,200,1976,3179,1976,16,Use of force,5,0,0,0,1,0.12068874351767726,0.5098989722198604,0.09255677931375442,0.0815766108961612
Libya,Chad,-1.071201532805493e-4,0.10527720998016177,483,620,1976,1337,1977,0,No militarized action,5,0,0,0,1,-6.523269463216238e-5,0.11856778898292365,4.1887458648386916e-5,0.013290579002761885
Somalia,"France,Monac",0.002521760471627461,0.04869426377811743,220,520,1976,361,1976,17,Use of force,5,1,0,0,1,-2.928681179412419e-4,0.04731166323234192,-0.002814628589568703,-0.0013826005457755128
Cuba,USA,0.0021167286441054786,0.014727564171632923,2,40,1976,2958,1976,15,Use of force,5,0,0,0,1,0.003719747569184125,0.011067237067692245,0.0016030189250786464,-0.0036603271039406787
Guyana,Venezuela,6.449304127454338e-4,0.265525212548548,101,110,1976,2317,1976,7,Display of force,5,0,0,0,1,3.6268712344616913e-4,0.18975812000443912,-2.8224328929926467e-4,-0.07576709254410888
Guyana,Suriname,0.3935887051998826,0.6978340250450293,115,110,1976,2318,1976,12,Display of force,5,0,0,0,1,0.5107197686384889,0.49757257369773267,0.1171310634386063,-0.20026145134729667
Iraq,Syria,0.6073777023304165,0.20334476713271393,652,645,1976,3176,1976,7,Display of force,6,0,0,0,1,0.6159605178309361,0.14618865703855866,0.008582815500519536,-0.05715611009415528
Saudi Arabia,Israel,0.007328132299604944,0.020897461397819075,666,670,1976,2961,1976,15,Use of force,7,0,0,0,1,0.012020214254079335,0.07077664662375241,0.004692081954474391,0.049879185225933334
Syria,UK,0.02813196420392284,0.42832236132369916,200,652,1976,3179,1976,0,No militarized action,5,0,0,0,1,0.12068874351767726,0.5098989722198604,0.09255677931375442,0.0815766108961612
Syria,Iraq,0.6073777023304165,0.20334476713271393,645,652,1976,3176,1976,7,Display of force,6,0,0,0,1,0.6159605178309361,0.14618865703855866,0.008582815500519536,-0.05715611009415528
Bangladesh,India,0.22161867388846404,0.24186820980008633,750,771,1976,1469,1976,17,Use of force,5,1,0,0,1,0.24904614385817692,0.3366140573328562,0.027427469969712875,0.09474584753276988
China,Korea Rep.,0.08094226264547326,0.11358993592300153,732,710,1976,2956,1976,0,No militarized action,5,0,0,0,1,0.06868660327182617,0.09305780204917997,-0.012255659373647088,-0.02053213387382155
Korea D P Rp,USA,0.017722101078831147,0.021503213386877443,2,731,1976,362,1976,17,Use of force,5,1,0,0,1,0.019315225714898934,0.019295760755122654,0.0015931246360677866,-0.0022074526317547895
Korea D P Rp,USA,0.017722101078831147,0.021503213386877443,2,731,1976,2960,1976,12,Display of force,5,0,0,0,1,0.019315225714898934,0.019295760755122654,0.0015931246360677866,-0.0022074526317547895
Korea D P Rp,Korea Rep.,0.04293796126171582,0.05921372839685064,732,731,1976,362,1976,17,Use of force,5,1,0,0,1,0.07484201569801131,0.07055512481384521,0.031904054436295494,0.011341396416994567
Albania,Yugoslavia,0.04687749421246003,0.06281906591665708,345,339,1976,1720,1976,16,Use of force,5,0,0,0,1,0.048013036929172255,0.04962109604779214,0.0011355427167122276,-0.013197969868864935
Yugoslavia,Albania,0.04687749421246003,0.06281906591665708,339,345,1976,1720,1976,0,No militarized action,5,0,0,0,1,0.048013036929172255,0.04962109604779214,0.0011355427167122276,-0.013197969868864935
Fm USSR,Japan,0.003927418268039281,0.09566897375714922,740,365,1976,365,1976,15,Use of force,5,0,0,0,1,0.0033942924001676435,0.0729166358481838,-5.331258678716376e-4,-0.022752337908965428
Chad,Libya,-1.071201532805493e-4,0.10527720998016177,620,483,1976,1337,1977,14,Use of force,5,0,0,0,1,-6.523269463216238e-5,0.11856778898292365,4.1887458648386916e-5,0.013290579002761885
Uganda,Kenya,0.45898816277964466,0.02118760802995201,501,500,1976,1368,1976,17,Use of force,5,NA,0,0,1,0.31810370205921973,0.07152896069326063,-0.14088446072042493,0.05034135266330862
Uganda,Israel,0.0015951637567219348,0.03480057953932848,666,500,1976,1377,1976,17,Use of force,8,2,0,0,1,4.225882642943406e-4,0.021130469487686196,-0.0011725754924275943,-0.013670110051642287
Honduras,El Salvador,0.4562824349944471,0.41638009659733155,92,91,1976,1190,1976,17,Use of force,6,0,0,0,1,0.5134905452119559,0.7275344301190381,0.05720811021750882,0.3111543335217065
Suriname,Guyana,0.3935887051998826,0.6978340250450293,110,115,1976,2318,1976,0,No militarized action,5,0,0,0,1,0.5107197686384889,0.49757257369773267,0.1171310634386063,-0.20026145134729667
Chile,Peru,0.2772542719057406,0.6039146178223419,135,155,1976,1191,1976,17,Use of force,5,NA,0,0,1,0.41939245647772816,0.5885011158212221,0.14213818457198757,-0.015413502001119794
Cambodia,Thailand,0.0123122960508119,0.007854646180216699,800,811,1976,1232,1987,17,Use of force,5,5,0,0,1,0.0066354674738041556,0.055225455440811,-0.005676828577007745,0.047370809260594296
Tunisia,Libya,0.36543810102797114,0.16772792194801742,620,616,1977,3014,1977,7,Display of force,5,0,0,0,1,0.4314552065109186,0.29437147414565784,0.06601710548294748,0.12664355219764042
Egypt,Congo,0.7544376658691789,0.13374609971143125,484,651,1977,2150,1977,17,Use of force,8,4,0,0,1,0.34664440675275016,0.19049892001833807,-0.4077932591164288,0.056752820306906815
Egypt,Israel,0.022743564709078134,0.12324367884123778,666,651,1977,3382,1977,8,Display of force,5,0,0,0,1,0.00813721440954887,0.10857377343869226,-0.014606350299529263,-0.014669905402545522
Egypt,Libya,0.5508653981373218,0.1930645494605537,620,651,1977,3126,1977,17,Use of force,5,3,0,0,1,0.44184771136608386,0.2391562522592276,-0.10901768677123796,0.04609170279867389
